183.91
183.56
178.74
181.78
176.2
173.29
179.01
182.3
184.45
184.58
179.9
178.7
176.71
175.77
178.99
180.5
173.45
175.62
177.06
174.76
181.01
184.15
178.57
186.93
192.04
188.22
188.37
187.62
188.75
187.75
187.95
189.89
186.05
